Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
mval,mval7A,PS_5R_best,relocate,infeasible,123,0,13,4562,1.00
mval,mval7A,PS_5R_best,relocate,feasible,123,1,39,5636,1.00
mval,mval7A,PS_5R_best,relocateBeforeDummy,infeasible,123,4,9,137,1.00
mval,mval7A,PS_5R_best,relocateBeforeDummy,feasible,123,1,3,209,1.00
mval,mval7A,PS_5R_best,crossAtDummy,infeasible,123,4,37,196,1.00
mval,mval7A,PS_5R_best,crossAtDummy,feasible,123,0,0,18,1.00
mval,mval7A,PS_5R_best,exchange,infeasible,123,0,0,2302,1.00
mval,mval7A,PS_5R_best,exchange,feasible,123,0,8,4864,1.00
mval,mval7A,PS_5R_best,cross,infeasible,123,0,89,3157,1.00
mval,mval7A,PS_5R_best,cross,feasible,123,0,4,322,1.00
mval,mval7A,U_5R_best,relocate,infeasible,123,0,9,2316,1.00
mval,mval7A,U_5R_best,relocate,feasible,123,1,40,7887,1.00
mval,mval7A,U_5R_best,relocateBeforeDummy,infeasible,123,2,6,67,1.00
mval,mval7A,U_5R_best,relocateBeforeDummy,feasible,123,0,2,284,1.00
mval,mval7A,U_5R_best,crossAtDummy,infeasible,123,2,27,210,1.00
mval,mval7A,U_5R_best,crossAtDummy,feasible,123,0,1,15,1.00
mval,mval7A,U_5R_best,exchange,infeasible,123,0,0,1409,1.00
mval,mval7A,U_5R_best,exchange,feasible,123,0,6,5763,1.00
mval,mval7A,U_5R_best,cross,infeasible,123,1,93,3138,1.00
mval,mval7A,U_5R_best,cross,feasible,123,0,0,340,1.00
mval,mval7A,IM_best,relocate,infeasible,123,0,11,2338,1.00
mval,mval7A,IM_best,relocate,feasible,123,0,36,7869,1.00
mval,mval7A,IM_best,exchange,infeasible,123,0,0,1004,1.00
mval,mval7A,IM_best,exchange,feasible,123,0,8,6170,1.00
mval,mval7A,IM_best,relocateBeforeDummy,infeasible,123,0,0,81,1.00
mval,mval7A,IM_best,relocateBeforeDummy,feasible,123,0,1,278,1.00
mval,mval7A,IM_best,crossAtDummy,infeasible,123,1,19,227,1.00
mval,mval7A,IM_best,crossAtDummy,feasible,123,0,0,8,1.00
mval,mval7A,IM_best,cross,infeasible,123,3,91,3109,1.00
mval,mval7A,IM_best,cross,feasible,123,0,10,359,1.00
mval,mval7B,PS_5R_best,relocate,infeasible,117,0,14,2086,1.00
mval,mval7B,PS_5R_best,relocate,feasible,117,0,72,8157,1.00
mval,mval7B,PS_5R_best,relocateBeforeDummy,infeasible,117,0,5,93,1.00
mval,mval7B,PS_5R_best,relocateBeforeDummy,feasible,117,1,3,357,1.00
mval,mval7B,PS_5R_best,cross,infeasible,117,2,133,3421,1.00
mval,mval7B,PS_5R_best,cross,feasible,117,0,4,448,1.00
mval,mval7B,PS_5R_best,exchange,infeasible,117,0,0,1090,1.00
mval,mval7B,PS_5R_best,exchange,feasible,117,0,13,5399,1.00
mval,mval7B,PS_5R_best,crossAtDummy,infeasible,117,0,31,312,1.00
mval,mval7B,PS_5R_best,crossAtDummy,feasible,117,0,2,15,1.00
mval,mval7B,IM_best,relocate,infeasible,117,9,31,5065,1.00
mval,mval7B,IM_best,relocate,feasible,117,0,60,5166,1.00
mval,mval7B,IM_best,relocateBeforeDummy,infeasible,117,0,2,207,1.00
mval,mval7B,IM_best,relocateBeforeDummy,feasible,117,0,4,244,1.00
mval,mval7B,IM_best,cross,infeasible,117,1,122,3505,1.00
mval,mval7B,IM_best,cross,feasible,117,0,10,370,1.00
mval,mval7B,IM_best,exchange,infeasible,117,0,8,2744,1.00
mval,mval7B,IM_best,exchange,feasible,117,0,11,3742,1.00
mval,mval7B,IM_best,crossAtDummy,infeasible,117,0,27,318,1.00
mval,mval7B,IM_best,crossAtDummy,feasible,117,0,3,12,1.00
mval,mval7B,U_5R_best,relocate,infeasible,117,12,17,2645,1.00
mval,mval7B,U_5R_best,relocate,feasible,117,1,63,7591,1.00
mval,mval7B,U_5R_best,exchange,infeasible,117,0,2,856,1.00
mval,mval7B,U_5R_best,exchange,feasible,117,2,9,5634,1.00
mval,mval7B,U_5R_best,relocateBeforeDummy,infeasible,117,0,5,106,1.00
mval,mval7B,U_5R_best,relocateBeforeDummy,feasible,117,1,6,341,1.00
mval,mval7B,U_5R_best,crossAtDummy,infeasible,117,4,41,296,1.00
mval,mval7B,U_5R_best,crossAtDummy,feasible,117,0,3,16,1.00
mval,mval7B,U_5R_best,cross,infeasible,117,3,133,3455,1.00
mval,mval7B,U_5R_best,cross,feasible,117,0,8,409,1.00
mval,mval7C,PS_5R_best,relocate,infeasible,119,1,29,7387,1.00
mval,mval7C,PS_5R_best,relocate,feasible,119,0,21,2957,1.00
mval,mval7C,PS_5R_best,relocateBeforeDummy,infeasible,119,5,17,709,1.00
mval,mval7C,PS_5R_best,relocateBeforeDummy,feasible,119,0,5,315,1.00
mval,mval7C,PS_5R_best,crossAtDummy,infeasible,119,31,127,610,1.00
mval,mval7C,PS_5R_best,crossAtDummy,feasible,119,0,8,25,1.00
mval,mval7C,PS_5R_best,exchange,infeasible,119,1,3,3858,1.00
mval,mval7C,PS_5R_best,exchange,feasible,119,0,6,2867,1.00
mval,mval7C,PS_5R_best,cross,infeasible,119,9,183,3419,1.00
mval,mval7C,PS_5R_best,cross,feasible,119,0,13,300,1.00
mval,mval7C,IM_best,relocate,infeasible,119,0,58,7367,1.00
mval,mval7C,IM_best,relocate,feasible,119,0,33,2937,1.00
mval,mval7C,IM_best,relocateBeforeDummy,infeasible,119,2,18,698,1.00
mval,mval7C,IM_best,relocateBeforeDummy,feasible,119,0,4,329,1.00
mval,mval7C,IM_best,crossAtDummy,infeasible,119,14,118,644,1.00
mval,mval7C,IM_best,crossAtDummy,feasible,119,0,3,22,1.00
mval,mval7C,IM_best,exchange,infeasible,119,0,6,3895,1.00
mval,mval7C,IM_best,exchange,feasible,119,0,5,2828,1.00
mval,mval7C,IM_best,cross,infeasible,119,2,181,3436,1.00
mval,mval7C,IM_best,cross,feasible,119,0,8,297,1.00
mval,mval7C,U_5R_best,relocate,infeasible,119,4,52,7709,1.00
mval,mval7C,U_5R_best,relocate,feasible,119,0,35,2594,1.00
mval,mval7C,U_5R_best,relocateBeforeDummy,infeasible,119,2,19,739,1.00
mval,mval7C,U_5R_best,relocateBeforeDummy,feasible,119,0,6,286,1.00
mval,mval7C,U_5R_best,crossAtDummy,infeasible,119,30,129,627,1.00
mval,mval7C,U_5R_best,crossAtDummy,feasible,119,0,1,14,1.00
mval,mval7C,U_5R_best,exchange,infeasible,119,1,5,3783,1.00
mval,mval7C,U_5R_best,exchange,feasible,119,0,2,2942,1.00
mval,mval7C,U_5R_best,cross,infeasible,119,19,218,3349,1.00
mval,mval7C,U_5R_best,cross,feasible,119,0,14,324,1.00
mval,mval8A,IM_best,relocate,infeasible,117,0,14,4682,1.00
mval,mval8A,IM_best,relocate,feasible,117,1,42,6170,1.00
mval,mval8A,IM_best,exchange,infeasible,117,0,4,1771,1.00
mval,mval8A,IM_best,exchange,feasible,117,1,13,4728,1.00
mval,mval8A,IM_best,relocateBeforeDummy,infeasible,117,0,1,135,1.00
mval,mval8A,IM_best,relocateBeforeDummy,feasible,117,0,0,207,1.00
mval,mval8A,IM_best,cross,infeasible,117,2,165,3966,1.00
mval,mval8A,IM_best,cross,feasible,117,0,13,321,1.00
mval,mval8A,IM_best,crossAtDummy,infeasible,117,1,13,263,1.00
mval,mval8A,IM_best,crossAtDummy,feasible,117,0,0,8,1.00
mval,mval8A,PS_5R_best,cross,infeasible,117,0,166,3942,1.00
mval,mval8A,PS_5R_best,cross,feasible,117,0,5,354,1.00
mval,mval8A,PS_5R_best,relocateBeforeDummy,infeasible,117,0,5,67,1.00
mval,mval8A,PS_5R_best,relocateBeforeDummy,feasible,117,1,8,263,1.00
mval,mval8A,PS_5R_best,relocate,infeasible,117,0,15,2407,1.00
mval,mval8A,PS_5R_best,relocate,feasible,117,0,33,8453,1.00
mval,mval8A,PS_5R_best,crossAtDummy,infeasible,117,3,34,240,1.00
mval,mval8A,PS_5R_best,crossAtDummy,feasible,117,0,1,7,1.00
mval,mval8A,PS_5R_best,exchange,infeasible,117,0,1,747,1.00
mval,mval8A,PS_5R_best,exchange,feasible,117,1,12,5754,1.00
mval,mval8A,U_5R_best,relocate,infeasible,117,0,9,2986,1.00
mval,mval8A,U_5R_best,relocate,feasible,117,0,18,7894,1.00
mval,mval8A,U_5R_best,exchange,infeasible,117,0,3,1678,1.00
mval,mval8A,U_5R_best,exchange,feasible,117,0,7,4825,1.00
mval,mval8A,U_5R_best,relocateBeforeDummy,infeasible,117,0,1,84,1.00
mval,mval8A,U_5R_best,relocateBeforeDummy,feasible,117,0,5,255,1.00
mval,mval8A,U_5R_best,crossAtDummy,infeasible,117,1,24,250,1.00
mval,mval8A,U_5R_best,crossAtDummy,feasible,117,0,4,6,1.00
mval,mval8A,U_5R_best,cross,infeasible,117,2,165,3941,1.00
mval,mval8A,U_5R_best,cross,feasible,117,0,2,357,1.00
mval,mval8B,IM_best,cross,infeasible,119,0,139,3512,1.00
mval,mval8B,IM_best,cross,feasible,119,0,11,346,1.00
mval,mval8B,IM_best,relocate,infeasible,119,0,13,4318,1.00
mval,mval8B,IM_best,relocate,feasible,119,2,40,6134,1.00
mval,mval8B,IM_best,relocateBeforeDummy,infeasible,119,0,2,173,1.00
mval,mval8B,IM_best,relocateBeforeDummy,feasible,119,0,0,292,1.00
mval,mval8B,IM_best,crossAtDummy,infeasible,119,1,20,330,1.00
mval,mval8B,IM_best,crossAtDummy,feasible,119,0,0,9,1.00
mval,mval8B,IM_best,exchange,infeasible,119,0,6,2353,1.00
mval,mval8B,IM_best,exchange,feasible,119,1,7,4358,1.00
mval,mval8B,PS_5R_best,relocate,infeasible,119,0,13,6313,1.00
mval,mval8B,PS_5R_best,relocate,feasible,119,1,29,4152,1.00
mval,mval8B,PS_5R_best,exchange,infeasible,119,0,3,2990,1.00
mval,mval8B,PS_5R_best,exchange,feasible,119,0,3,3735,1.00
mval,mval8B,PS_5R_best,relocateBeforeDummy,infeasible,119,0,11,249,1.00
mval,mval8B,PS_5R_best,relocateBeforeDummy,feasible,119,0,4,202,1.00
mval,mval8B,PS_5R_best,crossAtDummy,infeasible,119,13,51,279,1.00
mval,mval8B,PS_5R_best,crossAtDummy,feasible,119,0,0,17,1.00
mval,mval8B,PS_5R_best,cross,infeasible,119,1,134,3565,1.00
mval,mval8B,PS_5R_best,cross,feasible,119,0,14,294,1.00
mval,mval8B,U_5R_best,relocate,infeasible,119,0,24,6018,1.00
mval,mval8B,U_5R_best,relocate,feasible,119,0,19,4447,1.00
mval,mval8B,U_5R_best,exchange,infeasible,119,0,1,2527,1.00
mval,mval8B,U_5R_best,exchange,feasible,119,0,4,4196,1.00
mval,mval8B,U_5R_best,relocateBeforeDummy,infeasible,119,0,7,247,1.00
mval,mval8B,U_5R_best,relocateBeforeDummy,feasible,119,0,4,208,1.00
mval,mval8B,U_5R_best,crossAtDummy,infeasible,119,9,39,301,1.00
mval,mval8B,U_5R_best,crossAtDummy,feasible,119,0,1,10,1.00
mval,mval8B,U_5R_best,cross,infeasible,119,3,153,3507,1.00
mval,mval8B,U_5R_best,cross,feasible,119,0,7,338,1.00
mval,mval8C,PS_5R_best,relocate,infeasible,112,43,150,7102,1.00
mval,mval8C,PS_5R_best,relocate,feasible,112,0,32,1673,1.00
mval,mval8C,PS_5R_best,relocateBeforeDummy,infeasible,112,25,40,702,1.00
mval,mval8C,PS_5R_best,relocateBeforeDummy,feasible,112,0,2,221,1.00
mval,mval8C,PS_5R_best,crossAtDummy,infeasible,112,54,101,564,1.00
mval,mval8C,PS_5R_best,crossAtDummy,feasible,112,0,0,19,1.00
mval,mval8C,PS_5R_best,exchange,infeasible,112,20,34,4091,1.00
mval,mval8C,PS_5R_best,exchange,feasible,112,2,9,1788,1.00
mval,mval8C,PS_5R_best,cross,infeasible,112,22,233,2888,1.00
mval,mval8C,PS_5R_best,cross,feasible,112,0,9,177,1.00
mval,mval8C,U_5R_best,relocate,infeasible,112,7,55,7501,1.00
mval,mval8C,U_5R_best,relocate,feasible,112,2,21,1417,1.00
mval,mval8C,U_5R_best,relocateBeforeDummy,infeasible,112,5,20,770,1.00
mval,mval8C,U_5R_best,relocateBeforeDummy,feasible,112,0,5,187,1.00
mval,mval8C,U_5R_best,crossAtDummy,infeasible,112,62,106,563,1.00
mval,mval8C,U_5R_best,crossAtDummy,feasible,112,0,0,7,1.00
mval,mval8C,U_5R_best,exchange,infeasible,112,1,8,3718,1.00
mval,mval8C,U_5R_best,exchange,feasible,112,3,13,2203,1.00
mval,mval8C,U_5R_best,cross,infeasible,112,15,218,2893,1.00
mval,mval8C,U_5R_best,cross,feasible,112,0,4,199,1.00
mval,mval8C,IM_best,relocate,infeasible,112,0,56,7120,1.00
mval,mval8C,IM_best,relocate,feasible,112,0,9,1818,1.00
mval,mval8C,IM_best,exchange,infeasible,112,0,13,3711,1.00
mval,mval8C,IM_best,exchange,feasible,112,1,4,2217,1.00
mval,mval8C,IM_best,relocateBeforeDummy,infeasible,112,0,11,755,1.00
mval,mval8C,IM_best,relocateBeforeDummy,feasible,112,0,1,220,1.00
mval,mval8C,IM_best,crossAtDummy,infeasible,112,44,71,613,1.00
mval,mval8C,IM_best,crossAtDummy,feasible,112,0,1,9,1.00
mval,mval8C,IM_best,cross,infeasible,112,11,189,2898,1.00
mval,mval8C,IM_best,cross,feasible,112,0,6,225,1.00
mval,mval9A,PS_5R_best,relocate,infeasible,165,0,7,4133,1.00
mval,mval9A,PS_5R_best,relocate,feasible,165,1,80,17103,1.00
mval,mval9A,PS_5R_best,exchange,infeasible,165,0,0,2000,1.00
mval,mval9A,PS_5R_best,exchange,feasible,165,0,19,11114,1.00
mval,mval9A,PS_5R_best,relocateBeforeDummy,infeasible,165,0,2,82,1.00
mval,mval9A,PS_5R_best,relocateBeforeDummy,feasible,165,0,9,395,1.00
mval,mval9A,PS_5R_best,cross,infeasible,165,2,229,7425,1.00
mval,mval9A,PS_5R_best,cross,feasible,165,0,16,845,1.00
mval,mval9A,PS_5R_best,crossAtDummy,infeasible,165,5,40,330,1.00
mval,mval9A,PS_5R_best,crossAtDummy,feasible,165,0,4,14,1.00
mval,mval9A,IM_best,relocate,infeasible,165,0,20,4516,1.00
mval,mval9A,IM_best,relocate,feasible,165,0,89,16698,1.00
mval,mval9A,IM_best,exchange,infeasible,165,0,3,1698,1.00
mval,mval9A,IM_best,exchange,feasible,165,0,26,11406,1.00
mval,mval9A,IM_best,relocateBeforeDummy,infeasible,165,0,0,108,1.00
mval,mval9A,IM_best,relocateBeforeDummy,feasible,165,0,0,381,1.00
mval,mval9A,IM_best,cross,infeasible,165,2,219,7419,1.00
mval,mval9A,IM_best,cross,feasible,165,0,29,848,1.00
mval,mval9A,IM_best,crossAtDummy,infeasible,165,0,15,361,1.00
mval,mval9A,IM_best,crossAtDummy,feasible,165,0,0,17,1.00
mval,mval9A,U_5R_best,relocate,infeasible,165,0,0,2107,1.00
mval,mval9A,U_5R_best,relocate,feasible,165,0,40,19177,1.00
mval,mval9A,U_5R_best,exchange,infeasible,165,0,0,672,1.00
mval,mval9A,U_5R_best,exchange,feasible,165,0,7,12454,1.00
mval,mval9A,U_5R_best,relocateBeforeDummy,infeasible,165,0,0,49,1.00
mval,mval9A,U_5R_best,relocateBeforeDummy,feasible,165,0,9,430,1.00
mval,mval9A,U_5R_best,crossAtDummy,infeasible,165,7,45,317,1.00
mval,mval9A,U_5R_best,crossAtDummy,feasible,165,0,1,23,1.00
mval,mval9A,U_5R_best,cross,infeasible,165,5,197,7458,1.00
mval,mval9A,U_5R_best,cross,feasible,165,0,23,834,1.00
mval,mval9B,IM_best,relocate,infeasible,165,2,51,5087,1.00
mval,mval9B,IM_best,relocate,feasible,165,2,102,14112,1.00
mval,mval9B,IM_best,relocateBeforeDummy,infeasible,165,0,1,175,1.00
mval,mval9B,IM_best,relocateBeforeDummy,feasible,165,0,1,475,1.00
mval,mval9B,IM_best,crossAtDummy,infeasible,165,2,21,431,1.00
mval,mval9B,IM_best,crossAtDummy,feasible,165,0,0,22,1.00
mval,mval9B,IM_best,exchange,infeasible,165,0,6,1849,1.00
mval,mval9B,IM_best,exchange,feasible,165,0,16,11231,1.00
mval,mval9B,IM_best,cross,infeasible,165,1,230,6053,1.00
mval,mval9B,IM_best,cross,feasible,165,0,6,734,1.00
mval,mval9B,PS_5R_best,cross,infeasible,165,0,226,6141,1.00
mval,mval9B,PS_5R_best,cross,feasible,165,0,5,652,1.00
mval,mval9B,PS_5R_best,relocate,infeasible,165,2,42,9723,1.00
mval,mval9B,PS_5R_best,relocate,feasible,165,0,70,9520,1.00
mval,mval9B,PS_5R_best,relocateBeforeDummy,infeasible,165,2,6,301,1.00
mval,mval9B,PS_5R_best,relocateBeforeDummy,feasible,165,0,3,339,1.00
mval,mval9B,PS_5R_best,crossAtDummy,infeasible,165,8,34,402,1.00
mval,mval9B,PS_5R_best,crossAtDummy,feasible,165,0,0,32,1.00
mval,mval9B,PS_5R_best,exchange,infeasible,165,2,6,5421,1.00
mval,mval9B,PS_5R_best,exchange,feasible,165,0,17,7658,1.00
mval,mval9B,U_5R_best,relocate,infeasible,165,4,31,7621,1.00
mval,mval9B,U_5R_best,relocate,feasible,165,0,93,11607,1.00
mval,mval9B,U_5R_best,relocateBeforeDummy,infeasible,165,0,4,240,1.00
mval,mval9B,U_5R_best,relocateBeforeDummy,feasible,165,1,8,399,1.00
mval,mval9B,U_5R_best,crossAtDummy,infeasible,165,6,40,405,1.00
mval,mval9B,U_5R_best,crossAtDummy,feasible,165,0,0,25,1.00
mval,mval9B,U_5R_best,exchange,infeasible,165,0,3,3276,1.00
mval,mval9B,U_5R_best,exchange,feasible,165,0,17,9801,1.00
mval,mval9B,U_5R_best,cross,infeasible,165,2,219,6157,1.00
mval,mval9B,U_5R_best,cross,feasible,165,0,9,637,1.00
mval,mval9C,U_5R_best,relocate,infeasible,168,0,5,6657,1.00
mval,mval9C,U_5R_best,relocate,feasible,168,0,76,13811,1.00
mval,mval9C,U_5R_best,relocateBeforeDummy,infeasible,168,1,5,274,1.00
mval,mval9C,U_5R_best,relocateBeforeDummy,feasible,168,0,8,539,1.00
mval,mval9C,U_5R_best,crossAtDummy,infeasible,168,9,49,533,1.00
mval,mval9C,U_5R_best,crossAtDummy,feasible,168,0,2,27,1.00
mval,mval9C,U_5R_best,exchange,infeasible,168,0,3,3171,1.00
mval,mval9C,U_5R_best,exchange,feasible,168,0,13,10415,1.00
mval,mval9C,U_5R_best,cross,infeasible,168,2,183,6577,1.00
mval,mval9C,U_5R_best,cross,feasible,168,0,17,851,1.00
mval,mval9C,PS_5R_best,cross,infeasible,168,1,181,6679,1.00
mval,mval9C,PS_5R_best,cross,feasible,168,0,10,759,1.00
mval,mval9C,PS_5R_best,relocate,infeasible,168,1,7,9620,1.00
mval,mval9C,PS_5R_best,relocate,feasible,168,0,37,10882,1.00
mval,mval9C,PS_5R_best,relocateBeforeDummy,infeasible,168,0,4,347,1.00
mval,mval9C,PS_5R_best,relocateBeforeDummy,feasible,168,0,9,469,1.00
mval,mval9C,PS_5R_best,crossAtDummy,infeasible,168,14,53,515,1.00
mval,mval9C,PS_5R_best,crossAtDummy,feasible,168,0,2,36,1.00
mval,mval9C,PS_5R_best,exchange,infeasible,168,1,2,4753,1.00
mval,mval9C,PS_5R_best,exchange,feasible,168,0,5,8839,1.00
mval,mval9C,IM_best,relocate,infeasible,168,2,46,12300,1.00
mval,mval9C,IM_best,relocate,feasible,168,0,38,8161,1.00
mval,mval9C,IM_best,exchange,infeasible,168,0,3,6203,1.00
mval,mval9C,IM_best,exchange,feasible,168,0,14,7379,1.00
mval,mval9C,IM_best,relocateBeforeDummy,infeasible,168,0,2,481,1.00
mval,mval9C,IM_best,relocateBeforeDummy,feasible,168,0,4,342,1.00
mval,mval9C,IM_best,crossAtDummy,infeasible,168,6,41,544,1.00
mval,mval9C,IM_best,crossAtDummy,feasible,168,0,1,28,1.00
mval,mval9C,IM_best,cross,infeasible,168,3,196,6690,1.00
mval,mval9C,IM_best,cross,feasible,168,0,27,714,1.00
mval,mval9D,U_5R_best,relocate,infeasible,170,8,80,12798,1.00
mval,mval9D,U_5R_best,relocate,feasible,170,0,40,8888,1.00
mval,mval9D,U_5R_best,relocateBeforeDummy,infeasible,170,8,37,947,1.00
mval,mval9D,U_5R_best,relocateBeforeDummy,feasible,170,0,11,674,1.00
mval,mval9D,U_5R_best,crossAtDummy,infeasible,170,59,147,1031,1.00
mval,mval9D,U_5R_best,crossAtDummy,feasible,170,0,1,62,1.00
mval,mval9D,U_5R_best,exchange,infeasible,170,3,8,4971,1.00
mval,mval9D,U_5R_best,exchange,feasible,170,0,14,8962,1.00
mval,mval9D,U_5R_best,cross,infeasible,170,20,308,7038,1.00
mval,mval9D,U_5R_best,cross,feasible,170,0,17,1011,1.00
mval,mval9D,PS_5R_best,relocate,infeasible,170,5,77,14978,1.00
mval,mval9D,PS_5R_best,relocate,feasible,170,0,55,6698,1.00
mval,mval9D,PS_5R_best,exchange,infeasible,170,0,2,6750,1.00
mval,mval9D,PS_5R_best,exchange,feasible,170,1,17,7181,1.00
mval,mval9D,PS_5R_best,relocateBeforeDummy,infeasible,170,0,17,1085,1.00
mval,mval9D,PS_5R_best,relocateBeforeDummy,feasible,170,0,6,570,1.00
mval,mval9D,PS_5R_best,crossAtDummy,infeasible,170,40,99,1091,1.00
mval,mval9D,PS_5R_best,crossAtDummy,feasible,170,0,6,64,1.00
mval,mval9D,PS_5R_best,cross,infeasible,170,7,283,7276,1.00
mval,mval9D,PS_5R_best,cross,feasible,170,0,17,811,1.00
mval,mval9D,IM_best,relocate,infeasible,170,3,57,13206,1.00
mval,mval9D,IM_best,relocate,feasible,170,0,50,8497,1.00
mval,mval9D,IM_best,relocateBeforeDummy,infeasible,170,1,15,948,1.00
mval,mval9D,IM_best,relocateBeforeDummy,feasible,170,0,2,712,1.00
mval,mval9D,IM_best,crossAtDummy,infeasible,170,44,121,1064,1.00
mval,mval9D,IM_best,crossAtDummy,feasible,170,0,1,70,1.00
mval,mval9D,IM_best,exchange,infeasible,170,0,10,5919,1.00
mval,mval9D,IM_best,exchange,feasible,170,0,6,8018,1.00
mval,mval9D,IM_best,cross,infeasible,170,4,276,7151,1.00
mval,mval9D,IM_best,cross,feasible,170,0,12,951,1.00
gdb,gdb10,PS_5R_best,relocate,infeasible,51,0,9,595,1.00
gdb,gdb10,PS_5R_best,relocate,feasible,51,0,5,549,1.00
gdb,gdb10,PS_5R_best,relocateBeforeDummy,infeasible,51,1,4,81,1.00
gdb,gdb10,PS_5R_best,relocateBeforeDummy,feasible,51,0,0,106,1.00
gdb,gdb10,PS_5R_best,crossAtDummy,infeasible,51,0,20,70,1.00
gdb,gdb10,PS_5R_best,crossAtDummy,feasible,51,0,0,6,1.00
gdb,gdb10,PS_5R_best,exchange,infeasible,51,0,0,384,1.00
gdb,gdb10,PS_5R_best,exchange,feasible,51,0,6,726,1.00
gdb,gdb10,PS_5R_best,cross,infeasible,51,0,17,217,1.00
gdb,gdb10,PS_5R_best,cross,feasible,51,0,5,40,1.00
gdb,gdb10,IM_best,cross,infeasible,51,1,23,212,1.00
gdb,gdb10,IM_best,cross,feasible,51,0,2,41,1.00
gdb,gdb10,IM_best,relocate,infeasible,51,2,8,722,1.00
gdb,gdb10,IM_best,relocate,feasible,51,1,0,425,1.00
gdb,gdb10,IM_best,relocateBeforeDummy,infeasible,51,2,4,104,1.00
gdb,gdb10,IM_best,relocateBeforeDummy,feasible,51,1,1,80,1.00
gdb,gdb10,IM_best,crossAtDummy,infeasible,51,3,25,62,1.00
gdb,gdb10,IM_best,crossAtDummy,feasible,51,0,0,6,1.00
gdb,gdb10,IM_best,exchange,infeasible,51,2,2,348,1.00
gdb,gdb10,IM_best,exchange,feasible,51,1,5,758,1.00
gdb,gdb10,U_5R_best,relocate,infeasible,51,0,5,603,1.00
gdb,gdb10,U_5R_best,relocate,feasible,51,0,3,547,1.00
gdb,gdb10,U_5R_best,relocateBeforeDummy,infeasible,51,2,1,87,1.00
gdb,gdb10,U_5R_best,relocateBeforeDummy,feasible,51,0,0,102,1.00
gdb,gdb10,U_5R_best,cross,infeasible,51,1,21,209,1.00
gdb,gdb10,U_5R_best,cross,feasible,51,0,3,45,1.00
gdb,gdb10,U_5R_best,exchange,infeasible,51,0,0,304,1.00
gdb,gdb10,U_5R_best,exchange,feasible,51,0,0,812,1.00
gdb,gdb10,U_5R_best,crossAtDummy,infeasible,51,1,22,69,1.00
gdb,gdb10,U_5R_best,crossAtDummy,feasible,51,0,0,4,1.00
gdb,gdb11,IM_best,relocate,infeasible,91,0,8,1522,1.00
gdb,gdb11,IM_best,relocate,feasible,91,0,12,2338,1.00
gdb,gdb11,IM_best,relocateBeforeDummy,infeasible,91,0,2,158,1.00
gdb,gdb11,IM_best,relocateBeforeDummy,feasible,91,1,1,278,1.00
gdb,gdb11,IM_best,cross,infeasible,91,1,52,730,1.00
gdb,gdb11,IM_best,cross,feasible,91,0,8,159,1.00
gdb,gdb11,IM_best,exchange,infeasible,91,0,3,1005,1.00
gdb,gdb11,IM_best,exchange,feasible,91,0,5,2787,1.00
gdb,gdb11,IM_best,crossAtDummy,infeasible,91,4,37,159,1.00
gdb,gdb11,IM_best,crossAtDummy,feasible,91,0,0,20,1.00
gdb,gdb11,U_5R_best,relocate,infeasible,91,5,29,1582,1.00
gdb,gdb11,U_5R_best,relocate,feasible,91,0,18,2246,1.00
gdb,gdb11,U_5R_best,relocateBeforeDummy,infeasible,91,1,7,138,1.00
gdb,gdb11,U_5R_best,relocateBeforeDummy,feasible,91,2,4,288,1.00
gdb,gdb11,U_5R_best,crossAtDummy,infeasible,91,7,30,167,1.00
gdb,gdb11,U_5R_best,crossAtDummy,feasible,91,0,2,14,1.00
gdb,gdb11,U_5R_best,exchange,infeasible,91,0,0,1428,1.00
gdb,gdb11,U_5R_best,exchange,feasible,91,0,9,2363,1.00
gdb,gdb11,U_5R_best,cross,infeasible,91,2,49,749,1.00
gdb,gdb11,U_5R_best,cross,feasible,91,0,7,143,1.00
gdb,gdb11,PS_5R_best,relocate,infeasible,91,0,18,2516,1.00
gdb,gdb11,PS_5R_best,relocate,feasible,91,0,12,1334,1.00
gdb,gdb11,PS_5R_best,relocateBeforeDummy,infeasible,91,1,11,242,1.00
gdb,gdb11,PS_5R_best,relocateBeforeDummy,feasible,91,0,2,184,1.00
gdb,gdb11,PS_5R_best,cross,infeasible,91,1,47,790,1.00
gdb,gdb11,PS_5R_best,cross,feasible,91,0,6,106,1.00
gdb,gdb11,PS_5R_best,exchange,infeasible,91,0,6,2246,1.00
gdb,gdb11,PS_5R_best,exchange,feasible,91,0,3,1545,1.00
gdb,gdb11,PS_5R_best,crossAtDummy,infeasible,91,0,45,155,1.00
gdb,gdb11,PS_5R_best,crossAtDummy,feasible,91,0,2,18,1.00
gdb,gdb12,U_5R_best,cross,infeasible,47,0,30,160,1.00
gdb,gdb12,U_5R_best,cross,feasible,47,0,5,42,1.00
gdb,gdb12,U_5R_best,relocate,infeasible,47,4,5,659,1.00
gdb,gdb12,U_5R_best,relocate,feasible,47,0,3,309,1.00
gdb,gdb12,U_5R_best,relocateBeforeDummy,infeasible,47,10,4,182,1.00
gdb,gdb12,U_5R_best,relocateBeforeDummy,feasible,47,0,8,104,1.00
gdb,gdb12,U_5R_best,crossAtDummy,infeasible,47,21,42,86,1.00
gdb,gdb12,U_5R_best,crossAtDummy,feasible,47,0,0,5,1.00
gdb,gdb12,U_5R_best,exchange,infeasible,47,1,3,528,1.00
